"Product ID",Time,Satellite,F1,X,Y,Latitude,Longitude
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,323,1078,460,25.164365573593,52.870944287324
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,330,1078,750,27.722205613258,52.188112268308
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,337,1078,755,27.766280914143,52.176124396484
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,337,1079,750,27.720080965403,52.178257678445
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,349,1079,751,27.728895931657,52.175859338246
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,338,1079,755,27.764155796673,52.166265977451
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,331,1113,582,26.166669447029,52.24614584422
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,326,1144,1054,30.256560298344,50.778731942457
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,349,1155,1073,30.399364140189,50.619135150655
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,330,1156,1073,30.397154564324,50.609044588611
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,325,1168,1088,30.50236672407,50.449273002239
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,347,1180,573,25.943303626911,51.617429503833
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,323,1181,572,25.932321059575,51.610157397512
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,322,1183,573,25.936787999164,51.588359617546
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,325,1187,1076,30.354462099714,50.288769253753
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,333,1220,1126,30.719262487925,49.824628215584
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,333,1221,1135,30.796027360055,49.790673665495
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,339,1226,1091,30.39824386246,49.85664062483
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,331,1227,1083,30.32570802426,49.867681443499
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,326,1229,1149,30.900691929541,49.672531422763
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,329,1240,1162,30.989636271024,49.526412629268
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,325,1251,1171,31.043309637498,49.390835047173
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,342,1254,1182,31.13291799912,49.330754408539
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,333,1254,1183,31.141691633068,49.328053762507
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,332,1255,1182,31.13060966096,49.320618155627
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,348,1293,891,28.488856184046,49.713571739336
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,347,1347,738,27.021190694947,49.581841611955
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,330,1368,1197,30.995800584979,48.136406766409
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,322,1378,1199,30.989217059623,48.029894703464
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,342,1426,1136,30.321856083811,47.725324475281
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,331,1428,1130,30.264522844548,47.722258107498
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,324,1431,1160,30.519492771977,47.607158400391
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,323,1434,1149,30.41601967063,47.608347286163
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,343,1448,1193,30.766147931788,47.342163015069
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,343,1449,1193,30.763688309638,47.332111794284
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,331,1453,1177,30.614052247359,47.337922470161
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,321,1454,1172,30.567906041594,47.342242232202
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,321,1455,1172,30.565438410795,47.332216796905
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,323,1458,1164,30.48815542042,47.325104056534
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,329,1460,1141,30.28230079146,47.370915221159
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,332,1460,1145,30.317246731418,47.359483436431
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,320,1460,1150,30.360929156366,47.345193705521
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,329,1461,1141,30.279839889925,47.360915416896
S3A_SL_1_RBT____20231005T180803_20231005T181103_20231007T035325_0179_104_127_0360_PS1_O_NT_004,"2023-10-05 18:08:03",S3A,332,1461,1145,30.314784991801,47.349480395435
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,337,1031,52,32.24389730625,51.427188452172
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,326,1032,52,32.241758472892,51.416880943905
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,346,1282,2,31.243291500187,48.992518643264
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,349,1361,27,31.275146641157,48.12276997779
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,340,1366,152,32.356451721765,47.715478594722
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,340,1367,152,32.354024477681,47.705245023809
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,363,1370,16,31.157258740746,48.062746421215
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,324,1388,129,32.101758636875,47.557250269682
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,324,1389,129,32.099309125804,47.547055645981
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,344,1396,16,31.094378123151,47.800134999722
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,344,1397,16,31.091952169385,47.790039272496
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,344,1400,134,32.116046836867,47.420373898639
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,354,1404,83,31.660601025669,47.527354217621
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,354,1405,83,31.658148041593,47.517209241915
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,322,1411,153,32.254897096684,47.252743864036
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,353,1412,19,31.081648261552,47.630118243098
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,336,1412,87,31.675925180374,47.43461949292
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,404,1444,22,31.02931672913,47.298893498948
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,345,1445,5,30.878357893245,47.337818499037
S3A_SL_1_RBT____20231005T181103_20231005T181403_20231007T035325_0179_104_127_0540_PS1_O_NT_004,"2023-10-05 18:11:03",S3A,404,1445,22,31.026850889215,47.288818089366
S3A_SL_1_RBT____20231005T181703_20231005T182003_20231007T035325_0179_104_127_0900_PS1_O_NT_004,"2023-10-05 18:17:03",S3A,320,1307,70,52.543924003279,39.633828261312
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,322,162,1059,-6.5698208019543,-38.783849361298
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,322,215,1044,-6.8136843565819,-39.218132472738
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,322,216,1045,-6.8070190134038,-39.22904284359
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,355,402,785,-9.4871203366871,-40.316306541117
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,350,403,785,-9.4892424998281,-40.325158815482
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,350,403,786,-9.4804397087808,-40.327300213013
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,344,539,1085,-7.128302166474,-42.156879194664
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,344,540,1085,-7.1303566712413,-42.165695458817
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,323,795,717,-10.904404528807,-43.663662919995
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,320,796,718,-10.897596329162,-43.674641533636
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,417,814,684,-11.234852895683,-43.764892307584
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,399,814,685,-11.226009203388,-43.766958432547
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,417,815,684,-11.236884361035,-43.773815496934
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,380,815,685,-11.228040606072,-43.775881361803
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,328,819,1158,-7.0509323101979,-44.77566135024
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,322,831,635,-11.702702628433,-43.815406429828
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,335,834,1128,-7.3465364583899,-44.847678536284
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,321,835,1128,-7.3485372454726,-44.856511297111
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,374,840,564,-12.348828635599,-43.748847500239
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,374,841,564,-12.350859794387,-43.757806688124
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,374,844,558,-12.410009894923,-43.772236283154
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,337,845,559,-12.403198590073,-43.783271577447
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,333,864,665,-11.504141165536,-44.17218108988
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,336,865,935,-9.1170324793646,-44.732102930975
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,321,876,660,-11.572568935125,-44.269140820774
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,321,877,660,-11.574585446165,-44.278077821928
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,320,884,847,-9.9339772948879,-44.722302736751
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,328,885,843,-9.9713826476906,-44.723072665613
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,356,885,844,-9.9625322137467,-44.725103285938
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,354,924,660,-11.668987225736,-44.698292980774
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,320,925,660,-11.670990227919,-44.70723630328
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,332,944,1105,-7.7693590505442,-45.773795089478
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,331,945,1105,-7.7713431951125,-45.782639555733
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,342,955,774,-10.721923172246,-45.206610199777
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,320,964,797,-10.536223326475,-45.333279716594
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,339,978,1142,-7.5089484635493,-46.148208578708
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,336,1030,1193,-7.1596624788056,-46.708976218503
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,328,1031,1135,-7.675421042413,-46.603059397857
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,355,1047,1155,-7.5296926092466,-46.784150542682
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,321,1153,639,-12.305943278195,-46.708297324192
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,320,1154,638,-12.316733031144,-46.715300947693
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,380,1185,965,-9.4815791769084,-47.63455229457
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,340,1186,965,-9.4835137327204,-47.643447990477
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,380,1186,966,-9.4746585749813,-47.645402143935
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,333,1312,1037,-9.0880499147558,-48.903685417189
S3A_SL_1_RBT____20231005T010711_20231005T011011_20231006T091040_0179_104_116_5760_PS1_O_NT_004,"2023-10-05 01:07:11",S3A,351,1320,977,-9.6343448763277,-48.85949181731
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,371,47,-5.3537090857376,-41.012632447834
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,372,48,-5.346958877443,-41.023476004452
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,333,401,234,-3.7668339071012,-41.657529852063
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,333,402,235,-3.7600458717693,-41.668325643722
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,321,480,280,-3.5208537920261,-42.443428640708
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,325,542,16,-5.9777942969929,-42.452448189929
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,323,574,325,-3.3123954758781,-43.358463259986
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,579,106,-5.2579997191011,-42.961139245888
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,341,579,107,-5.2491632864655,-42.963167480452
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,645,110,-5.3561019700112,-43.549582287704
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,646,110,-5.3581190477555,-43.558377378359
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,329,647,111,-5.3512934186853,-43.569193505405
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,333,661,107,-5.4149025601134,-43.684247514808
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,322,670,286,-3.8496088290014,-44.123026370402
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,324,690,99,-5.5440832692222,-43.923228521171
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,329,690,100,-5.5352370981763,-43.925244989117
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,321,691,100,-5.537250783816,-43.934043273114
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,327,691,324,-3.5553395022505,-44.383279834661
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,338,715,65,-5.8951818539006,-44.074662702973
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,363,724,261,-4.1787934484069,-44.547301364871
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,339,746,289,-3.974842760407,-44.796422440347
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,321,752,5,-6.500497774151,-44.279485297141
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,327,760,143,-5.295208305729,-44.627589235729
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,342,784,207,-4.7765770368188,-44.966728012318
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,785,207,-4.778571515499,-44.975520221811
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,367,786,37,-6.2855303472534,-44.643637593416
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,330,786,38,-6.2766787418266,-44.645648715336
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,334,787,37,-6.2875344446171,-44.652450022443
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,320,792,155,-5.2529312178555,-44.933158873177
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,341,792,156,-5.2440776643163,-44.935159262225
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,321,793,156,-5.2460729439603,-44.943957762909
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,332,810,155,-5.2888413285895,-45.091536540424
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,811,155,-5.2908345987059,-45.100336079564
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,345,827,397,-3.1793993324877,-45.722202948005
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,346,837,342,-3.6864044277029,-45.701036007718
